% discount,title,full_price,description,discounted_price,age,mileage,fuel,cv,transmission,vista,owner,warranty,libro,url,travel_time
0.09318337856078387,Peugeot Partner,0.5691594970218398,Tepee 1.6 VTi Active 88 kW (120 CV),0.29320434730681966,-0.0,0.2625079297948827,0.3333333333333333,0.29999999999999993,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/peugeot-partner-tepee-active-16-vti-120-con-75057km-2016,0.6089385474860336
0.09318337856078387,Renault Mégane,0.5691594970218398,Zen Energy dCi (110 CV) EDC,0.29320434730681966,0.16666666666666674,0.27834637344047375,0.0,0.20000000000000007,1.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/renault-megane-zen-energy-dci-81kw-110cv-edc-con-73559km-2017,1.0
0.09318337856078387,KIA Stonic,0.5691594970218398,1.0 T-GDi Drive (100 CV),0.29320434730681966,0.5,0.26462254176358635,0.3333333333333333,0.09999999999999998,0.0,1.0,1.0,1.0,1.0,https://www.ocasionplus.com/coches-segunda-mano/kia-stonic-10-t-gdi-74kw-100cv-drive-con-74857km-2019,0.7206703910614525
0.09318337856078387,Dacia Sandero,0.5691594970218398,Stepway Comfort TCe (90 CV),0.29320434730681966,1.0,0.8493973355889194,0.3333333333333333,0.010000000000000009,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-stepway-comfort-tce-67kw-90cv-con-19549km-2022,0.6089385474860336
0.09305723517252709,Alfa Romeo Giulietta,0.5658504301786895,1.4 TB Giulietta (120 CV),0.2877104980293802,0.16666666666666674,0.2316874603510256,0.3333333333333333,0.29999999999999993,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/alfa-romeo-giulietta-14-tb-88kw-120cv-giulietta-con-77972km-2017,0.44692737430167595
0.09328785312288304,Nissan PULSAR,0.5658504301786895,dCi 110 N-Connecta  (110 CV),0.28782992953541153,0.16666666666666674,0.47342990061323753,0.0,0.20000000000000007,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/nissan-pulsar-15dci-n-connecta-con-55108km-2017,0.6089385474860336
0.09328785312288304,Citroën Grand C4 Spacetourer,0.5658504301786895,PureTech 130 S&S Feel (130 CV) 7 Plazas,0.28782992953541153,0.33333333333333326,0.004609854091774168,0.3333333333333333,0.4,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/citroen-grand-c4-spacetourer-puretech-96kw-130cv-sands-6v-feel-con-99449km-2018,0.6089385474860336
0.09314092842517188,Peugeot 308,0.5632031767041694,SW Style PureTech 130 S&S 6 VEL (130 CV),0.2834109638122536,0.6666666666666667,0.49056883061958134,0.3333333333333333,0.4,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/peugeot-308-sw-style-puretech-130-sands-6-vel-man-con-53487km-2020,0.9078212290502793
0.09314092842517188,Citroën C3,0.5632031767041694,PureTech 110 S&S Shine EAT6 (110 CV),0.2834109638122536,0.6666666666666667,0.659558046098541,0.3333333333333333,0.20000000000000007,1.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/citroen-c3-puretech-81kw-110cv-sands-shine-eat6-con-37504km-2020,0.7206703910614525
0.09314092842517188,Nissan PULSAR,0.5632031767041694,dCi 110 Acenta (110 CV),0.2834109638122536,0.33333333333333326,0.41809050539226056,0.0,0.20000000000000007,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/nissan-pulsar-dci-eu6-81-kw-110-cv-acenta-con-60342km-2018,0.6089385474860336
0.09314092842517188,Dacia Sandero,0.5632031767041694,Stepway Essential TCE (100 CV) GLP,0.2834109638122536,0.6666666666666667,0.6791604990484246,1.0,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-stepway-essential-tce-74kw-100cv-glp-con-35650km-2020,0.6089385474860336
0.09314092842517188,Ford EcoSport,0.5632031767041694,1.0 EcoBoost Titanium  (140 CV),0.2834109638122536,0.16666666666666674,0.23272362021569049,0.3333333333333333,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/ford-ecosport-10-ecoboost-103kw-140cv-titanium-con-77874km-2017,0.6089385474860336
0.09314092842517188,Ford Fiesta,0.5632031767041694,1.0 EcoBoost S&S Trend+ (100 CV),0.2834109638122536,0.33333333333333326,0.7097800803552547,0.3333333333333333,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/ford-fiesta-10-ecoboost-74kw-trend-s-s-5p-con-32754km-2018,0.5810055865921788
0.09314092842517188,Nissan Micra,0.5632031767041694,DIG-T N-Sport (117 CV),0.2834109638122536,0.5,0.16133432015225213,0.3333333333333333,0.2699999999999999,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/nissan-micra-dig-t-86-kw-117-cv-e6d-n-sport-con-84626km-2019,1.0
0.09314092842517188,Smart Fortwo,0.5632031767041694,Coupe 66 (90 CV) Auto,0.2834109638122536,0.33333333333333326,0.4460985409177416,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/smart-fortwo-09-66kw-90cv-coupe-con-57693km-2018,1.0
0.09314092842517188,Opel Astra,0.5632031767041694,1.6 CDTI S&S Excellence (136 CV),0.2834109638122536,0.16666666666666674,0.00862761683231128,0.0,0.4600000000000001,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/opel-astra-16-cdti-s-s-100kw-136cv-excellence-st-con-99069km-2017,1.0
0.09314092842517188,Renault Clio,0.5632031767041694,Energy TCe (120 CV),0.2834109638122536,0.33333333333333326,0.7727215056037217,0.3333333333333333,0.29999999999999993,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/renault-clio-zen-energy-tce-87kw-120cv-con-26801km-2018,0.6089385474860336
0.09314092842517188,Jeep Renegade,0.5632031767041694,1.6 E-TORQ Sport FWD E6 (110 CV),0.2834109638122536,0.33333333333333326,0.13043983928949043,0.3333333333333333,0.20000000000000007,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/jeep-renegade-16-e-torq-81kw-sport-fwd-e6-con-87548km-2018,0.33798882681564246
0.09314092842517188,Citroën C-Elysée,0.5632031767041694,BlueHDi 100 Shine  (102 CV),0.2834109638122536,0.6666666666666667,0.7942059632057518,0.0,0.12,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/citroen-c-elysee-bluehdi-75kw-100cv-shine-con-24769km-2020,0.44972067039106145
