id,user_id,title,description,reserved,web_slug,item_is_shippable,user_allows_shipping,date_last_modified,date_first_created,date_last_scraped,country_code,num_images,refurbished,currency,price_cents
3zl84g29lq6x,4z4v0288qlzy,DVD,DVD sobre la doma de caballos ,0,dvd-964378293,1,1,24080219,23121122,24081120,ES,2,0,EUR,300
nz049rk187jo,evjre998mlzk,Pack de 4 cintas VHS infantiles.,"Pack de 4 cintas VHS infantiles.
Contiene:
-Casper & friends
-Daffy Duck & friends
-Porky Pig & friends
-Bugs Bunny & friends

Usada, pero en buen estado.",0,pack-de-4-cintas-vhs-infantiles-958093799,1,1,24081117,23112118,24081120,ES,5,0,EUR,250
8j3eg5ekyyz9,8z81gymovo63,pelicula Mama,"Tenemos mas peliculas en nuestro perfil.

",0,pelicula-mama-854717810,1,1,24080222,22120410,24081120,ES,1,0,EUR,300
wzy5pnlyx5j5,v4z453qmvljy,Placa conexiones tv Philips,Para Philips 19PFL5522,0,placa-conexiones-tv-philips-892495492,1,1,24080215,23041420,24081120,ES,5,0,EUR,300
0j24qwnk7mzy,8x6qyv70rnjy,Hisense 43A6BG despiece,"Television con golpe en la pantalla, pero sus componentes en buen estado de funcionamiento.
NO TENGO; pantalla,

SI TENGO;
Main board 50€.
led de iluminacion 35€.
Laminas reflectoras y metraquilato 35€.    
Pareja de altavoce 20€.
Patas 20€.
Mando (nuevo) 18€.
Sensor IR 10€.",0,hisense-43a6bg-despiece-1027614383,1,1,24080217,24070923,24081120,ES,2,0,EUR,300
nzx05doel7z2,mznlv03v3gjn,CD PARA LG TV,CD PARA LG TV TODAVÍA EN PAQUETE SELLADO,0,cd-per-tv-lg-780630954,1,1,24080300,22050811,24081120,IT,3,0,EUR,300
wzy47omr45z5,9wzv0kdo076l,Cable Antena televisión ,"caɓle para poner la antena televisión son 4 metros 80 cm .
por todo por 3 euros .",0,cable-antena-television-983028220,1,1,24080316,24021513,24081120,ES,1,0,EUR,300
pzp97qp0o563,g0j2q8gn0ejy,tv,tv,0,tv-475059274,1,1,24080306,20022517,24081120,ES,2,0,EUR,300
0j2w1no32ejy,4w67kg5qowzx,cable vga,Vga mira mi perfil más cosas a la venta hago reservas disponibilidad para quedar por las tardes a partir de las 17 horas,0,cable-257308811,1,1,24080419,18082723,24081120,ES,2,0,EUR,300
wzvne1175rjl,8x6qvl174yjy,Dvd's,"nuevos, estan por abrir.",0,dvd-s-899081617,1,1,24080419,23050911,24081120,ES,1,0,EUR,300
p61702pvwg65,owzyn059eej5,MANDO A DISTANCIA ,Woxter. ,0,mando-a-distancia-713955331,1,1,24080423,21113019,24081120,ES,1,0,EUR,300
9jdk5o07446k,ke65pgrdnkjo,Cable RCA 3 conectores ,Cable RCA 3 conectores y cable euroconector a RCA ,0,cable-rca-3-conectores-986938284,1,1,24080412,24022819,24081120,ES,1,0,EUR,300
nz04vnprgdjo,ke65pgrdnkjo,Cable antena TV 📺,Cable de antena macho hembra para conectar la televisión a la toma de antena de la casa.,0,cable-antena-tv-986940899,1,1,24080412,24022820,24081120,ES,1,0,EUR,300
wzy47m1xp2z5,ke65pgrdnkjo,Lote de euroconector doble ,Lote de euroconector doble y cable euroconector ,0,lote-de-euroconector-doble-986941844,1,1,24080412,24022820,24081120,ES,1,0,EUR,300
e65gx1d12pjo,wzynye3vwej5,Televisor en color - monitor de ordenador - fallo United 19X83WDVBT,"Vendo televisor color - monitor de PC - United 19X83WDVBT roto, solo para posible uso de piezas de repuesto (problema de soporte subyacente, problemas para adquirir la señal en algunas ocasiones). Las condiciones son visibles en la foto.
Envío disponible",0,tv-color-monitor-pc-united-19x83wdvbt-guasto-945419624,1,1,24080415,23101523,24081120,IT,4,0,EUR,300
8z8kv72n7rz3,ke65v4dpp2jo,"CABLE HDMI 1,5M","cables hdmi nuevos,sin uso,de 1,5 m",0,cable-hdmi-1-5m-961952722,1,1,24080409,23120413,24081120,ES,3,0,EUR,300
9jdxkmpvw9zk,kmznlmowy7jn,☝Cable coaxial con clavija Sat-Tdt☝,"_Vendo cable coaxial con las clavijas ""SAT-TDT"".Es buena solucion conectar su decodificador a la toma de antena comunitaria sin adaptadores.Cable de alta ganancia de la señal.Gracias.",0,cable-coaxial-con-clavija-sat-tdt-234489184,1,0,24080407,18061608,24081120,ES,3,0,EUR,300
v9jdve3pd9jk,kmznlmowy7jn,Conmutador DISEQ-C 2.0 ( 4 satelites).,"Vendo conmutador Diseq-C que da soporte de conecion 4  antenas de satelite por el mismo cable coaxial.Respuesta rapida entre los satelites.Interior-Exterior.Producto nuevo,calidad muy buena...",0,conmutador-diseq-c-2-0-4-satelites-90875536,1,0,24080407,16062212,24081120,ES,2,0,EUR,300
e65y081nxgjo,p61vd4p0rd65,regleta euroconector,Regleta tv,0,regleta-euroconector-543363796,1,1,24080414,20090913,24081120,ES,1,0,EUR,300
8j3x1nd43lj9,owzy4dk04vz5,Router Wi-Fi,"Router Wi-Fi de Jazztel, usado poco tiempo como nuevo con sus cables",0,router-wi-fi-723496310,1,1,24080416,21122713,24081120,ES,2,0,EUR,300
x6q9yo9wvyzy,v9jdeql2y96k,CINTAS VHS CAPITULOS GOKU ,20€ o 3 cada una ,0,cintas-vhs-capitulos-goku-593927018,1,1,24080207,21011615,24081120,ES,3,0,EUR,300
3zl9ollv42zx,evjrov5qq4jk,router,router ,0,vendo-763373993,1,1,24080208,22030615,24081120,ES,3,0,EUR,300
4z4v85ogxrzy,8j3mgg17w769,soporte para TV giratorio,en buen estado,0,soporte-para-tv-giratorio-436287586,1,0,24080207,19112819,24081120,ES,2,0,EUR,300
xzo2x7w98569,8x6qyv70rnjy,LG 43UJ630V dedpiece,"Television con golpe en la pantalla, pero sus componentes en buen estado decfuncionamiento.
NO TENGO; pantalla, patas.

SI TENGO;
Main board 45€.
Fuente de alimentacion 35€.
Tiras led 30€.
Laminas flexnes y netraquilato 25€.
Mando nuevo 17€.
Modulo wifi 15€.
Sensor IR 10€.
cables o Flex 5€ unidad.",0,lg-43uj630v-dedpiece-1014429381,1,1,24080211,24052817,24081120,ES,9,0,EUR,300
nz0gnr87xdjo,lqzmmpe3yozv,mandos,"alguns Novos
",0,mandos-368699627,1,1,24080211,19060918,24081120,ES,1,0,EUR,300
8z8k5g2ekoz3,8j3yeyqpl269,Mando de televisión ,Mandos TV,0,mando-de-television-1012379470,1,1,24080201,24052118,24081120,ES,1,0,EUR,300
qjwp5mo95wzo,8ejkmndv9pzx,mando TV universal ,vintage ,0,mando-tv-universal-899727953,1,1,24080209,23051117,24081120,ES,3,0,EUR,300
0j2439d7xmzy,mxzol5l3nlz9,Mando TV smart Samsung ,"Para piezas, parece que no funciona ",0,mando-tv-smart-samsung-987582983,1,1,24080208,24030208,24081120,ES,2,0,EUR,300
pzp90r2g8563,p8j3804rvlz9,Cintas de video vhs National Geographic,Se vende coleccion. Especial coleccionistas..Buen estado,0,cintas-de-video-vhs-national-geographic-534896650,1,1,24080217,20081722,24081120,ES,6,0,EUR,300
4z4eqxpoomjy,8x6qyv70rnjy,Samsung QE49Q70RAT despiece,"Television con golpe en la pantalla, pero todos sus componentes en buen estado de funcionamiento.
NO TENGO; pantalla.

SI TENGO; 
Main board 65€.
Laminas reflectoras flexnes y de metraquilato 35€.
Tira led retroiluminacion 35€.
Pareja de altavoces 20€.
Mando (nuevo) 18€.
Sensor IR 10€.
Flex o cables 5€ unidad.",0,samsung-qe49q70rat-despiece-1033095186,1,1,24080217,24072813,24081120,ES,2,0,EUR,300
pj9573xe0vze,mznl8v9rggjn,LED TV LG NUEVAS DE FABRICA,"TIRAS  LED PARA TV LG 32,39,42,43,47,49,50,55,65,70",0,led-tv-lg-55lb5800-891267585,1,1,24073010,23041010,24081120,ES,1,0,EUR,300
nzxyndplg7j2,08z84nk41r63,Películas Disney VHS,Películas Disney VHS,0,peliculas-disney-vhs-700905354,1,1,24073015,21103111,24081120,ES,1,0,EUR,300
0j23x0pw7d6y,kp615wymp5z5,vhs rey leon,cinta vhs rey leon,0,vhs-rey-leon-915329511,1,1,24073012,23070319,24081120,ES,3,0,EUR,300
pzp2wo0854j3,w67d3l3nq86x,TV para piezas,"TV tal cual se ve en las fotos, se ve extremadamente oscura debe tener alguna lampara fundida",0,gg-1032749826,1,0,24073021,24072621,24081120,ES,3,0,EUR,300
mzn23gpdegzn,p8j3412pn169,Televisor de regalo ,"le falta cable de alimentación,me lo dejaron por cambiar a uno moderno el que me lo dio me dijo que funciona.
lo cambio por una Coca cola.",0,televisor-de-regalo-1003785073,1,0,24080116,24042516,24081120,ES,8,0,EUR,300
nz0vw2vyr7jo,7v6g2y9p45ze,Botonera Lateral con cable Tv Sony KDL-32R420A,Botonera lateral con cable flex de Tv Sony KDL-32R420A.,0,botonera-lateral-con-cable-tv-sony-kdl-32r420a-640374527,1,1,24080510,21051403,24081120,ES,2,0,EUR,300
4z4ym7308mzy,ke653n8lpgzo,cable de corriente ,"cable de corriente a la red 
largo 1,80mt.
P.D.dispongo de más cables de distintas maneras,preguntar,",0,cable-de-corriente-341567586,1,1,24080510,19032411,24081120,ES,2,0,EUR,300
8z8k178gllz3,ke653wp832zo,Tv,cable para TV sin abrir ,0,tv-977828894,1,1,24080516,24012914,24081120,ES,1,0,EUR,300
pzpyo11389z3,v9jd52p7v46k,Euroconector ,Euroconector ,0,euroconector-319548674,1,0,24072911,19012015,24081120,ES,1,0,EUR,300
nzx08mkwnmz2,0j2yrd7gdvzy,Sintonizador decodificador DVB Lauson ,con mando a distancia y cable,0,sintonizador-decodificador-dvb-lauson-887450506,1,1,24072917,23033021,24081120,ES,4,0,EUR,300
vjrqdmnk7wzk,pj9yydvq3m6e,DVD THOMSON,Está como nuevo. Tiene cables y mando. va en la caja de un DVD que tengo en uso.,0,dvd-thomson-976058419,1,1,24072821,24012315,24081120,ES,3,0,EUR,300
8z8kg1qmprz3,0j2y1rq8qmzy,Mando pantalla television sansun,"
mando pantalla television . sanssun",0,mando-pantalla-television-980092546,1,1,24072900,24020514,24081120,ES,1,0,EUR,300
wzv4lyroy1zl,0j2y1rq8qmzy,Mando television,mando de televisor ,0,mando-television-980091141,1,1,24072900,24020514,24081120,ES,1,0,EUR,300
8j3e8eqrl8z9,evjrnwnm18zk,pequeña marca digital terrestre Audiola ,Pequeña marca digital terrestre audiola totalmente funcional sin mando a distancia,0,piccolo-digitale-terrestre-marca-audiola-813782934,1,1,24072815,22082315,24081120,IT,2,0,EUR,300
wzy4yqxng5z5,g0j2peww4mzy,Antena portatil,antena de tv portatil,0,antena-portatil-1014351292,1,1,24072815,24052813,24081120,ES,4,0,EUR,300
9jdkep7myn6k,x6qy9vdrenjy,Música y juegos ,A 3 euros cada uno si te interesa llamame al 610841247 y quedamos no hago envios ,0,musica-y-juegos-1033184336,1,0,24072819,24072819,24081120,ES,3,0,EUR,300
pzp1k9woo5z3,xpzp2vrl24j3,euro conector tv ,"es para tv ,  dvd , y para pantallas todo lo que tenga entrada euro conector por cable funciona bien se han probado  3
 euros cada uno",0,euro-conector-tv-621882250,1,1,24072820,21032812,24081120,ES,2,0,EUR,300
9jd7rrwno2jk,ke65v7x1mjox,"Cables Euroconector long 2,5mts!",nuevos,0,cables-euroconector-long-2-5mts-498415636,1,1,24072422,20051018,24081120,ES,1,0,EUR,300
8j3yllpqd269,ke65v7x1mjox,Cables HDMI,"long 1mts y 1,5mts",0,cables-hdmi-498435658,1,1,24072422,20051019,24081120,ES,3,0,EUR,300
mznlg31d7gjn,kmzn8m2m40zn,Gafas Cinema 3D Clip,Modelo AG-F420 LG,0,gafas-cinema-3d-clip-392391097,1,1,24072509,19082711,24081120,ES,1,0,EUR,300
4z41e29r5vzy,p8j3yp2nnl69,Liverbox + fibra ,Perfecto en su envase original ,0,liverbox--808765514,1,1,24072619,22080618,24081120,ES,6,0,EUR,300
vjrqeyx9wwzk,8ejke4xl71jx,Convertidor ,"Convertidor de HDTV a RCA, adaptador de HDTV a AV 3RCA CVBs composite, adaptador de convertidor de video y audio de HDTV para televisores antiguos compatible con PAL/NTSC para TV stick, Apple TV, Roku, PS4, Xbox, Switch, reproductor de DVD",0,convertidor-1003444891,1,0,24072523,24042415,24081120,ES,1,0,EUR,300
pzprwg428563,pzpy05dvpmz3,"Colección videos serie ""El Quijote"" ",Series de televisión.,0,coleccion-videos-serie-el-quijote-838981450,1,1,24072519,22101809,24081120,ES,2,0,EUR,300
qzmeoy8yogjv,9nz0v2odkejo,Casio tv-770n,tv portatil enciende la macha es recalenton de protector pantalla de plastico quemadura,1,casio-tv-770n-1020752832,1,1,24080517,24061720,24081120,ES,10,0,EUR,300
9jd5xyv5mn6k,vjrkloolrwzk,TV,Se vende TV de 21 pulgadas Isela para jugar video consola o poner con un test externo ,0,tv-587729336,1,1,24080619,20122723,24081120,ES,5,0,EUR,300
mzn8e5k5pkzn,xpzpkkv7pkj3,Televisor Panasonic TX-55AX6,"Placas para Televisor Panasonic   Modelo: TX-55AX630E, dispongo de placa main board, fuente de alimentación, t-con(vendida),  LEDS y metacrilatos, preguntar por 
disponibilidad y precio, testeadas despiece proveniente de TV con panel roto.",0,placas-para-televisor-panasonic-modelo-tx-55ax6-850920473,1,1,24080617,22112020,24081120,ES,8,0,EUR,300
nz00o120o7zo,436exglo08zd,despertador reloj y radio,reloj despertador con radio,0,despertador-reloj-y-radio-896267927,1,0,24080616,23042916,24081120,ES,2,0,EUR,300
qzm30w4v8o6v,qnzx0wp157z2,mazinger z,DVD original ,0,mazinger-z-681501680,1,1,24080616,21091217,24081120,ES,2,0,EUR,300
9nz00vd24rzo,kp61v20kpx65,Euroconector Tv,Perfecto estado. 1.50m,0,euroconector-tv-33003775,1,1,24080612,15090416,24081120,ES,1,0,EUR,300
3zl15q0kx2jx,p61vw9o4r265,peliculas disney,"lote de 3 peliculas Disney en vhs todas 3€
. Se hacen envios por Wallapop",0,peliculas-disney-859069745,1,1,24080622,22121918,24081120,ES,7,0,EUR,300
x6qmmv4k5ojy,g0j280x91vjy,Router orange,router orange no lo han recogido,1,router-orange-997762142,1,1,24062213,24040512,24081120,ES,2,0,EUR,300
p61y211y8g65,8x6qd3o77ejy,conector HDMI,conector HDMI,0,conector-hdmi-888000931,1,1,24061707,23040212,24081120,ES,2,0,EUR,300
pzp9ql021563,8x6qq08e2n6y,Grandes éxitos del cine español de humor,"2 cintas VHS 
Grandes éxitos del cine español de humor
- La ciudad no es para mí
- El tigre de Chamberí
",0,grandes-exitos-del-cine-espanol-de-humor-509210002,1,1,24061617,20060714,24081120,ES,3,0,EUR,300
pj9mm3rnlm6e,v6g4od84q76e,Mini amplificador mono,"Mini amplificador que mide aproximadamente 20 × 16 mm.
Módulo amplificador de potencia perfecto para bateria 18650 de 3,7v y con una potencia de aprox. 5W.
alimentación máxima que soporta 5v, lo idoneo wa de 3 a 5v.

Precio por unidad y envio incluido por ordinario, posibilidad de entrega en mano en
Valencia capital.

Al tratase de componentes que se pueden averiar por un mal uso no se ofrece ninguna garantía.
Componentes nuevos solo manipulados para tomar las imágenes.


Relacionado:
Electrónica Icom Yaesu Kenwood laboratorio osciloscopio técnico",0,mini-amplificador-mono-1002769685,1,1,24061707,24042211,24081120,ES,4,0,EUR,300
9jdkw4oo096k,v6g4od84q76e,MOSFET 2SK2414,"2SK2414 A-252 K2414
CONMUTACIÓN N CANAL
ALIMENTACIÓN MOS FET
INDUSTRIA.

MOSFET de potencia 2SK2414 K2414 TO-252 60V 10A

Precio por unidad y envio incluido por ordinario, posibilidad de entrega en mano en Valencia capital.

Al tratase de componentes que se pueden averiar por un mal uso no se ofrece ninguna garantía.
Componentes nuevos solo manipulados para tomar las imágenes.

Relacionado: 
Electrónica Icom Yaesu Kenwood laboratorio osciloscopio técnico",0,mosfet-2sk2414-1007589160,1,1,24061707,24050702,24081120,ES,3,0,EUR,300
p6147or32g65,g0j2wmx1enjy,Citizen LCD TV ST 055 IH,"Receptor portátil TV, funciona perfectamente, fabricado en la década de los 90, No pude encontrar detalles específicos para el modelo Citizen LCD TV ST 055 1J, estos televisores portátiles de Citizen cuentan con:
- Principio de funcionamiento basado en PLL (Phase-locked loop) o superheterodino.
- Bandas de recepción que incluyen VHF y UHF.
- Alimentación a través de baterías, generalmente del tipo AA, y con posibilidad de conexión a una fuente  6V.
-No funciona con los canales TDT,europeos, si en los países que aún emiten en canales analógicos.",0,citizen-lcd-tv-st-055-ih-980352379,1,1,24061612,24020611,24081120,ES,4,0,EUR,300
3zlg20pq7njx,qnzxrk5y3pz2,"HDMI. Cable High Speed 1,5m. negro","HDMI. Cable High Speed 1,5m. negro
AWM style 20276 80ºC 30V VW-1
",0,hdmi-cable-high-speed-1-5m-negro-520085145,1,1,24061611,20070713,24081120,ES,3,0,EUR,300
3zl8mo11946x,v4z4838vnmjy,Tv,módulo wifi para televisión Samsung UE40nu7115,0,tv-1010979145,1,1,24061700,24051710,24081120,ES,1,0,EUR,300
mznl3x05ygjn,ejkxdelv1y6x,COLECCIÓN 4 DVDS PATRIMONIO DEL MUNDO,"Nuevos 
BUENA COLECCIÓN",0,coleccion-4-dvds-patrimonio-del-mundo-434763001,1,1,24062115,19112515,24081120,ES,5,0,EUR,300
pzprkpdypk63,36edo25kgnjd,Cable Euroconector.,Vendo Euroconector,0,euroconector-818920998,1,1,24062723,22090415,24081120,ES,2,0,EUR,300
xzoregg3l5z9,mzngl5r0m26n,Dvd,Dvd para enchufe de luz y coche,0,dvd-949630509,1,1,24062617,23102719,24081120,ES,3,0,EUR,300
wzv4gldlrrzl,ke65vd9w40jo,078G120AA05 altavoces ,"Conjunto altavoces TV
",0,078g120aa05-altavoces-1004467417,1,1,24062617,24042712,24081120,ES,5,0,EUR,300
nzx4elwpwej2,ke650kl70gzo,Pinacle pctv,con cable,0,pinacle-pctv-1003741254,1,1,24062710,24042514,24081120,ES,3,0,EUR,300
v6g4wwg7876e,p8j348mkv769,2 Mandos TV n.49,PRecio por los 2,0,3-mandos-tv-531579440,1,1,24062519,20080716,24081120,ES,1,0,EUR,300
8z8g0y008l63,kp61v3v0d65l,Tv Philips,"14 pulgadas, en perfecto estado. 
perfecto para videoconsolas",0,monitor-philips-700595294,1,0,24062519,21103013,24081120,ES,5,0,EUR,300
nzx4wro177j2,v4z4vd9onlzy,Television OKI para piezas,MODELO: V19B-PHDUV. Realizo envios.,0,television-oki-para-piezas-1021841730,1,1,24062311,24062112,24081120,ES,3,0,EUR,300
3zl8g9nl986x,36edd4qm2njd,Rango dvd,Película en DVD de Rango. Cine infantil,0,rango-dvd-972571469,1,1,24063010,24011120,24081120,ES,3,0,EUR,300
mzn8502dogzn,nz0m0ome7ejo,ALTAVOZ SONY,Audio,0,altavoz-sony-926730049,1,1,24070108,23081809,24081120,ES,3,0,EUR,300
xzo2l0lo8769,owzyve50x5z5,Mando Movistar ,mando Movistar ,0,mando-movistar-967147833,1,1,24070118,23122208,24081120,ES,1,0,EUR,300
qzmem72yrxjv,ke65vd9w40jo,BOTONERA 1-869-856-25,KDL-32V2500,0,botonera-1-869-856-25-1005933832,1,1,24070121,24050121,24081120,ES,4,0,EUR,300
wzvn41231djl,8x6qm4e57yjy,Televisión + TDT regalo,"Televisión 14 pulgadas color. 
TDT incluido con sus cajas, mandos y cables.
Funciona
En Valdemorillo Madrid",0,television---tdt-811295941,1,0,24063010,22081516,24081120,ES,9,0,EUR,300
vjrqee70ewzk,wzvy0do27dzl,Cable de imagen de 15 pines ,"Cable de imagen para PC TV
¡En perfecto estado, nunca se usó!",0,15-pinos-cabo-de-imagem-1005570019,1,1,24063010,24050104,24081120,PT,3,0,EUR,300
pj9mxon3gm6e,v6g4od84q76e,Codificador de rotación infinita 360*,"Codificador de rotación infinita
Modelo: EC12
Tipo de eje: eje floral
Longitud del eje: 20mm
Codificador rotatorio de 360 °
Interruptor de código de interruptor de pulso de 20 bits 4 pines más 2 de masa 

Precio por unidad y envio incluido por ordinario, posibilidad de entrega en mano en Valencia capital.

Al tratase de componentes que se pueden averiar por un mal uso no se ofrece ninguna garantía.
Componentes nuevos solo manipulados para tomar las imágenes.

Relacionado: 
Electrónica Icom Yaesu Kenwood laboratorio osciloscopio técnico ",0,codificador-de-rotacion-infinita-360-1026292685,1,1,24070515,24070515,24081120,ES,4,0,EUR,300
4z4gxrwnxwzy,7v6g1lg9926e,cable para tv ,cable para tv,0,cable-para-tv-712300462,1,1,24070322,21112612,24081120,ES,2,0,EUR,300
qjw4ev181wzo,4w67vr5p4y6x,Cable antena TV,Cable antena television (2 unidades). Precio por unidad.,0,cable-antena-tv-967605953,1,1,24070414,23122412,24081120,ES,2,0,EUR,300
mznvk37gq06n,4w67xoq048jx,INTEGRADO AS19-HG AS19HG SMD CMOS Placa T-CON TV L,"INTEGRADO AS19-HG AS19HG SMD CMOS Placa T-CON TV LCD TQFP48
El AS19-HG o EC5579 es un buffer de voltaje de 18 + 1 canales que amortigua el voltaje de referencia para la corrección gamma en una pantalla de cristal líquido con transistor de película delgada (LCD TFT). El AS19-HG suele emplearse para la reparación de la placa T-CON en pantallas LCD.",0,integrado-as19-hg-as19hg-smd-cmos-placa-t-con-tv-l-710844849,1,1,24070410,21112307,24081120,ES,1,0,EUR,300
vjrdr47dwl6k,436elgm1lqzd,Mando TDT,Mando a distancia SOGO SS-4960 DVB-T,0,mando-tdt-416656991,1,1,24070509,19101917,24081120,ES,1,0,EUR,300
pzprd2ley963,ke65ql0l526o,"TV 14""","la tele funciona perfectamente, no tiene mando, tiene euroconector.",0,tv-14-822123098,1,0,24063018,22091108,24081120,ES,2,0,EUR,300
x6q900eemezy,kp61v8gg7765,"MÓDULO IR VDM192-11 GRUNDIG 48VLE614

","MÓDULO IR VDM192-11 GRUNDIG 48VLE614 y Adaptador

",0,modulo-ir-vdm192-11-grundig-48vle614-739456266,1,1,24063012,22020816,24081120,ES,2,0,EUR,300
8z8gw8lvpo63,evjrdl8n0x6k,Pelicula El Hundimiento,Pelicula Hundimiento,0,pelicula-el-hundimiento-639194446,1,1,24071701,21051111,24081120,ES,1,0,EUR,300
e658g8xen06o,kp615pl9e2z5,Euroconector,"Cable Firstline, cordón euroconector nuevo, con su precinto. Audio, video, lead. 1,5 m.
#euroconector",0,euroconector-989335196,1,1,24071800,24030716,24081120,ES,1,0,EUR,300
4z4g17qv88zy,lqzm3oqp1g6v,Gafas para ver cine en 3D LG. Nuevas. 3 €.,Gafas para ver cine en 3D LG. Nuevas. 3 €.,0,gafas-para-ver-cine-en-3d-lg-nuevas-3-612252438,1,1,24071821,21030310,24081120,ES,2,0,EUR,300
36en8v8p4q6d,4w67kg5qowzx,cables RCA,Cables RCA alargadores RC me quedan los tres últimos hago reservas hago envíos mira mi perfil más cosas a la venta disponibilidad para quedar por las tardes a partir de las 17 horas,0,cables-rca-632798615,1,1,24071910,21042510,24081120,ES,1,0,EUR,300
pzp2kn5ko9j3,lqzmrldx0l6v,Mezclador/Diplexor señal TV/radio + BS,"Mezclador/Diplexor señal TV/radio + BS ,Marca Ikusi modelo DPX-234",0,mezclador-diplexor-senal-tv-radio---bs-1010400002,1,1,24071622,24051512,24081120,ES,4,0,EUR,300
e658p9gg1p6o,8ejk45eme1zx,Tv Toshiba. ,Sin mando a distancia. ,0,tv-toshiba-1022259872,1,0,24071610,24062220,24081120,ES,1,0,EUR,300
pzp29ko4vmj3,9wzvq1y1w4jl, diney basil el ratón super detective ,basil el ratón super detective en buen estado,0,diney-basil-el-raton-super-detective-973662902,1,1,24071623,24011515,24081120,ES,2,0,EUR,300
mzn20omk72zn,v6g4od84q76e,Pulsador tipo Dip 4,"Pulsador de cuatro pines con una medida de 6x6x4.3mm

Precio de 4 unidades y envio incluido por ordinario,  posibilidad de entrega en mano en Valencia capital.
tambien envio por la aplicacion.

Al tratase de componentes que se pueden averiar por un mal uso no se ofrece ninguna garantía ni devolución.

Componentes nuevos solo manipulados para tomar las imágenes.

Relacionado:
Electrónica Icom Yaesu Kenwood Motorola laboratorio osciloscopio técnico LCD",0,pulsador-tipo-dip-4-1030008701,1,1,24071714,24071714,24081120,ES,2,0,EUR,300
8z8qlwym48z3,kmznq4xw2gzn,Euroconector 1 macho a 2 hembras con conmutador,"Usado - EN PERFECTO ESTADO
",0,euroconector-1-macho-a-2-hembras-con-conmutador-305564070,1,0,24072011,18120620,24081120,ES,1,0,EUR,300
nz00dm0nkrzo,xzole0g8y5z9,Joystick y altavoces de TV LG 42LB5610-ZC,"Conjunto de Joystick y sensor de infrarrojos más altavoces de televisión LG 42LB5610-ZC.

# Hago envíos a través de Wallapop #",0,joystick-y-altavoces-de-tv-lg-42lb5610-zc-852732727,1,1,24072010,22112716,24081120,ES,6,0,EUR,300
v6g1337dy56e,npj9eq8930ze,RECEPTOR DE INFRAROJOS Y LOGO PHILIPS CON LED,"Botón de encendido mas logo de Philips con luz led, receptor de infrarrojos,para televisor Philips 32 pulgadas y otras medidas.
Con sus cables conectores.
Funcionan bien, proceden de un televisor con pantalla rota.
Como nuevos ",0,boton-de-encendido-y-logo-philips-con-led-681259864,1,1,24072007,21091200,24081120,ES,4,0,EUR,300
pzprxrx02k63,mxzoly23y2z9,Cable HDMI ,"Cable HDMI original de Play Station.
Pertenecía a una PS4.
Se vende por no usar.
Nunca se llegó a utilizar.
Mide 2 m.
Posibilidad de realizar envíos.
Precio no negociable.",0,cable-hdmi-869443902,1,1,24071923,23012708,24081120,ES,3,0,EUR,300
nzx0k4yxrmz2,v4z401478l6y,reproductor de DVD USB,"Funcionando correctamente, sin mando n cable de vonexiòn a TV",0,reproductor-de-dvd-usb-925374706,1,1,24072416,23081216,24081120,ES,1,0,EUR,300
36e1px395kjd,08z84lo3gd63,toshiba mas dvd/usb ,"tv convencional, funcionando, de 14”, mas dvd/ usb, hay q programar los mandos de ahi su precio",0,tv-convencional-de-14-pulgadas-1020847263,1,1,24072505,24061809,24081120,ES,6,0,EUR,300
3zl809y1026x,lqzm33wxrg6v,Cable vga orogonal asus nuevo ,"Cable V G. Nuevo a estrenar incluido en monitores. Asus no cambio, no respondo, ofertas y no reserva.",0,cable-vga-orogonal-asus-nuevo-1012513721,1,1,24072509,24052206,24081120,ES,1,0,EUR,300
nz04wq0pv7jo,wzvy0y2yo7zl,Televisor de coche ,Televisor 14.5cm gris no se si funciona lo qite del coche funcionando ,0,televisor-de-coche-1025916575,1,0,24072216,24070416,24081120,ES,6,0,EUR,300
qjwd03y49qzo,xpzpkkv7pkj3,Televisor PHILIPS 50PFS5803/12,"Placas para Televisor PHILIPS Modelo:50PFS5803/12 dispongo de placa main board, fuente de alimentación, t-con y leds, preguntar por 
disponibilidad y precio, testeadas. ",0,placas-para-televisor-philips-modelo-50pfs5803-12-722970705,1,1,24040400,21122522,24081120,ES,10,0,EUR,300
pzp1409mo9z3,xpzpkkv7pkj3,Televisor PANASONIC TX-43FS350,"Placas para Televisor PANASONIC  Modelo:TX-43FS350E dispongo de placa main board, fuente de alimentación, t-con, LEDS y metacrilatos, preguntar por 
disponibilidad y precio, testeadas despiece proveniente de TV nuevas con panel roto. ",0,placas-para-televisor-panasonic-modelo-tx-43fs350-722976002,1,1,24040321,21122522,24081120,ES,10,0,EUR,300
8z8gd71n2r63,xpzpkkv7pkj3,Televisor GRUNDIG 32VLE4140C ,"Placas para Televisor GRUNDIG Modelo:32VLE4140C dispongo de placa main board, fuente de alimentación, t-con y leds, preguntar por 
disponibilidad y precio, testeadas.",0,placas-para-televisor-grundig-722976994,1,1,24040323,21122522,24081120,ES,8,0,EUR,300
